LAT,LON,FATALITIES,INJURY_COLLISIONS,TOTAL_COLLISIONS,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN,DANGER_SCORE,WARD_NUM,ROW_ID,WARD_SOURCE
43.659339099298734,-79.35122436988713,0,0,6,6,0,0,0,0,6,14,3251,auto
43.6593436423194,-79.46599122002853,0,0,8,7,0,0,0,0,8,4,3252,auto
43.6593547984586,-79.38078174748355,0,8,48,47,0,3,2,7,88,13,3253,auto
43.659361128223615,-79.56445788751915,0,0,5,5,0,0,0,0,5,2,3254,auto
43.659371190977545,-79.54532229269087,0,0,5,5,0,0,0,0,5,2,3255,auto
43.65937186860938,-79.4797063253221,0,0,10,10,0,0,0,0,10,4,3256,auto
43.65938624341168,-79.49488840708472,0,1,4,4,0,0,0,0,9,4,3257,auto
43.65939514518704,-79.55628859158377,0,0,2,2,0,0,0,0,2,2,3258,auto
43.65940351104009,-79.43759812115529,0,12,53,48,2,5,8,5,113,9,3259,auto
43.65940600513437,-79.34525727610179,0,0,3,3,0,0,0,0,3,14,3260,auto
43.65941730261956,-79.34742767384719,0,7,35,32,2,2,5,1,70,14,3261,auto
43.65941999852375,-79.35996756167191,0,0,8,8,0,2,0,0,8,13,3262,auto
43.659429269147566,-79.48281322410155,0,1,5,4,0,0,1,0,10,4,3263,auto
43.65943059853435,-79.36273505971202,0,1,15,15,0,0,0,0,20,13,3264,auto
43.65943439853815,-79.3660048573904,0,44,262,255,1,21,15,13,482,13,3265,auto
43.65943470552478,-79.50825409486589,0,0,2,2,0,0,0,0,2,3,3266,auto
43.6594371291279,-79.3341607902156,0,0,10,10,0,0,0,0,10,14,3267,auto
43.65947101942907,-79.45584911589108,0,0,6,6,0,0,0,0,6,4,3268,auto
43.65948245309026,-79.46963382287714,0,0,2,2,0,0,0,0,2,4,3269,auto
43.65949238059347,-79.5846701200618,0,0,1,1,0,0,0,0,1,2,3270,auto
43.65949286897682,-79.48256882413204,0,1,8,8,0,1,0,1,13,4,3271,auto
43.65949924960185,-79.4925770099806,0,0,4,4,0,0,0,0,4,4,3272,auto
43.65950360145782,-79.40155683598003,0,1,14,13,1,0,1,0,19,11,3273,auto
43.65950801384832,-79.44521041865274,0,0,6,5,1,0,0,0,6,9,3274,auto
43.65951100727848,-79.42599072506019,0,0,4,4,0,0,0,0,4,9,3275,auto
43.6595189628262,-79.57988191347746,0,1,4,4,0,1,0,0,9,2,3276,auto
43.65952311566606,-79.44993851708178,0,1,14,14,0,0,0,0,19,9,3277,auto
43.65952669875557,-79.35745736377923,0,1,27,25,0,1,0,2,32,13,3278,auto
43.659528605149625,-79.4195516272124,0,5,32,32,0,2,2,1,57,11,3279,auto
43.65955150732955,-79.50776119525779,0,0,2,2,0,0,0,0,2,3,3280,auto
43.65955460239544,-79.4102764324427,0,0,13,13,0,0,0,0,13,11,3281,auto
43.65955880373563,-79.34677967463577,0,2,5,5,0,0,1,0,15,14,3282,auto
43.6595717038433,-79.34671687471197,0,2,27,27,0,3,1,1,37,14,3283,auto
43.65957801525191,-79.44866641752404,0,0,8,8,0,0,0,0,8,9,3284,auto
43.65958459991635,-79.3501386711365,0,1,20,20,0,0,0,1,25,14,3285,auto
43.659602498706256,-79.36522835800785,0,3,12,12,0,0,3,1,27,13,3286,auto
43.65961309678524,-79.54428989224874,0,1,4,4,0,0,1,0,9,2,3287,auto
43.65963494952203,-79.49262320993371,0,3,8,8,0,0,2,0,23,4,3288,auto
43.65964380438127,-79.3464225750792,0,0,4,4,0,0,0,0,4,14,3289,auto
43.65964531089244,-79.43642972162536,0,3,25,24,0,0,0,2,40,9,3290,auto
43.65965280700963,-79.34427077735164,0,0,9,9,0,0,0,0,9,14,3291,auto
43.6596541421702,-79.49547710643098,0,0,1,1,0,0,0,0,1,4,3292,auto
43.659667932341726,-79.33317929186843,0,2,12,10,0,2,0,0,22,14,3293,auto
43.65967532758415,-79.56718238841195,0,0,6,6,0,0,0,0,6,2,3294,auto
43.659675568490826,-79.4817730242628,0,0,1,1,0,0,0,0,1,4,3295,auto
43.6596976017225,-79.40263193568639,0,0,2,2,0,0,0,0,2,11,3296,auto
43.65970511932494,-79.45473341632201,0,0,8,8,0,0,0,0,8,4,3297,auto
43.65970740983176,-79.50706919581258,0,0,1,0,0,0,0,1,1,3,3298,auto
43.6597173049658,-79.3460986754805,0,2,20,19,0,0,1,1,30,14,3299,auto
43.6597364167134,-79.59411191979585,0,1,10,10,0,1,0,0,15,2,3300,manual
43.65973667857024,-79.58403622087128,0,0,3,3,0,0,0,0,3,2,3301,auto
43.6597395598436,-79.57881401209394,0,0,1,1,0,0,0,0,1,2,3302,auto
43.65975554062647,-79.465018019858,0,0,5,5,0,0,0,0,5,4,3303,auto
43.65975616827931,-79.48137162434385,0,1,6,6,0,0,1,0,11,4,3304,auto
43.659764698868415,-79.36449965859866,0,12,48,48,1,5,4,3,108,13,3305,auto
43.659772099009096,-79.35755976384044,0,0,10,10,0,0,0,0,10,13,3306,auto
43.659775115140576,-79.44773621789984,0,0,6,6,0,0,0,0,6,9,3307,auto
43.65977531554228,-79.44876321755758,0,1,4,4,0,1,0,0,9,9,3308,auto
43.65977590713319,-79.42476012555872,0,3,25,24,3,1,3,1,40,11,3309,auto
43.65977856405986,-79.48559462017836,0,0,3,3,0,0,0,0,3,4,3310,auto
43.65978076046388,-79.52281418913483,0,0,2,2,0,0,0,0,2,2,3311,auto
43.65978579486704,-79.58793572108421,0,0,2,2,0,0,0,0,2,2,3312,auto
43.659814502388194,-79.40905973334048,0,21,96,93,2,10,7,7,201,11,3313,auto
43.659819501676246,-79.39992533665395,0,1,10,10,0,0,1,0,15,11,3314,auto
43.65983959894337,-79.39059754352289,0,1,2,2,0,0,1,0,7,11,3315,auto
43.659843199721145,-79.3540530673945,0,14,55,55,0,3,0,0,125,14,3316,auto
43.65985242789154,-79.53484139074622,0,0,2,2,0,0,0,0,2,2,3317,auto
43.659855698959454,-79.37851934915876,1,35,195,191,3,13,17,9,390,13,3318,auto
43.65985900613733,-79.34545567627927,0,1,17,17,0,2,1,0,22,14,3319,auto
43.659859102686696,-79.54320189176354,0,17,105,105,0,7,0,2,190,2,3320,auto
43.65986071074255,-79.43533392206238,0,79,628,612,5,47,26,20,1023,9,3321,auto
43.65988443530856,-79.33215849351818,0,1,13,13,0,1,0,0,18,14,3322,auto
43.65989239899617,-79.39035214362231,1,72,481,475,5,37,34,9,861,11,3323,auto
43.659893467450736,-79.47736772580144,0,0,4,4,0,0,0,0,4,4,3324,auto
43.65989905234409,-79.49148801137379,0,0,6,6,0,0,0,0,6,4,3325,auto
43.6599010135381,-79.44329371942266,0,1,14,14,0,0,1,0,19,9,3326,auto
43.659901576077765,-79.58331572133065,1,6,92,89,1,4,4,3,142,2,3327,auto
43.65990686825784,-79.52029998993088,0,0,2,1,0,0,0,0,2,2,3328,auto
43.65990747252147,-79.55051139426341,0,0,1,1,0,0,0,0,1,2,3329,auto
43.65990921745121,-79.53871419095557,0,0,1,1,0,0,0,0,1,2,3330,auto
43.65992342608759,-79.45956461674766,0,0,4,4,0,0,0,0,4,4,3331,auto
43.65992769903147,-79.36375765920906,0,1,7,6,1,1,1,0,12,13,3332,auto
43.65992811348509,-79.50604669664412,0,0,3,3,0,0,0,0,3,3,3333,auto
43.65993211909013,-79.45365901667894,0,10,36,34,1,4,2,2,86,4,3334,auto
43.65993730486858,-79.41748232803843,0,10,44,44,0,4,5,4,94,11,3335,auto
43.65994024085485,-79.46492641999971,0,0,2,2,0,0,0,0,2,4,3336,auto
43.6599754150068,-79.44677681828641,0,0,5,5,0,0,0,0,5,9,3337,auto
43.65999699947141,-79.35647336507674,0,1,19,19,0,2,0,1,24,13,3338,auto
43.65999992895051,-79.56578558867834,0,2,7,7,0,2,0,1,17,2,3339,auto
43.66000903466412,-79.5325486903414,0,0,1,1,0,0,0,0,1,2,3340,auto
43.66001724114506,-79.53012858969227,0,1,5,5,0,0,0,0,10,2,3341,auto
43.66001725744251,-79.48884341524531,0,7,15,15,0,4,2,1,50,4,3342,auto
43.66002840154352,-79.39890053840676,0,0,11,11,0,0,0,0,11,11,3343,auto
43.66004960020529,-79.35321786836732,0,1,9,9,0,0,0,0,14,14,3344,auto
43.66005240479009,-79.4169017282703,0,3,10,10,0,0,3,0,25,11,3345,auto
43.66005306758081,-79.47999992462171,0,10,76,74,0,5,2,4,126,4,3346,auto
43.66005449502732,-79.51197009330399,0,4,31,31,0,1,1,0,51,3,3347,auto
43.66005689916064,-79.38187674698763,0,0,5,5,0,2,1,0,5,13,3348,auto
43.66006200248483,-79.4078392340721,0,0,16,14,0,0,0,0,16,11,3349,auto
43.66006290041064,-79.35233076926329,0,0,4,4,0,0,0,0,4,14,3350,auto
43.6600643511626,-79.52643088868997,0,0,3,3,0,0,0,0,3,2,3351,auto
43.66006573714245,-79.4634428192475,0,0,4,4,0,0,0,0,4,4,3352,auto
43.66007470151233,-79.39866803857718,0,4,14,13,0,2,2,1,34,11,3353,auto
43.66007594447066,-79.57359510289388,0,0,1,1,0,0,0,0,1,2,3354,auto
43.66007709918085,-79.3602384618675,0,0,15,15,0,0,0,0,15,13,3355,auto
43.66007850802831,-79.34444507754652,0,4,19,17,0,3,2,0,39,14,3356,auto
43.66007912249575,-79.45738281633027,0,0,2,2,0,0,0,0,2,4,3357,auto
43.66008130238583,-79.34886207282361,0,1,5,5,1,1,0,0,10,14,3358,auto
43.66008250046639,-79.35222546938162,0,0,2,2,0,0,0,0,2,14,3359,auto
43.6600826485962,-79.55659939234988,0,1,8,8,0,2,0,0,13,2,3360,auto
43.66008969919346,-79.36300135983919,0,16,74,74,1,7,2,7,154,13,3361,auto
43.66010699921072,-79.36627335743431,0,4,45,44,0,2,3,1,65,13,3362,auto
43.66012222362166,-79.33708318700101,0,0,3,3,0,1,0,0,3,14,3363,auto
43.66012934087044,-79.4962517056542,0,0,4,4,0,0,0,0,4,4,3364,auto
43.660140238544415,-79.33106149532188,0,7,35,35,1,3,1,2,70,14,3365,auto
43.6601446106143,-79.43409752256916,0,9,55,53,0,5,4,4,100,9,3366,auto
43.66014750097028,-79.3968234398312,0,4,14,12,1,2,3,1,34,11,3367,auto
43.6601620546486,-79.49026601313705,0,1,5,4,0,0,0,0,10,4,3368,auto
43.66017494149153,-79.53019578962478,0,1,2,2,0,0,0,0,7,2,3369,auto
43.66017663691359,-79.4979217036908,0,0,1,1,0,0,0,0,1,4,3370,auto
43.660183917441024,-79.50494899756572,0,1,2,2,0,0,0,0,7,3,3371,auto
43.66018581056417,-79.43382362267417,0,5,34,33,0,0,3,2,59,9,3372,auto
43.66018909929288,-79.37701795027084,0,3,66,64,1,2,1,2,81,13,3373,auto
43.660192402606405,-79.4071701343386,0,2,3,3,0,0,1,1,13,11,3374,auto
43.66022180085224,-79.3515872701127,0,0,2,2,0,0,0,0,2,14,3375,auto
43.66022945912634,-79.48787071657358,0,1,3,3,0,0,1,0,8,4,3376,auto
43.66023239468403,-79.58773922289339,0,0,2,2,0,0,0,0,2,2,3377,auto
43.66023691479093,-79.44548021880577,0,0,4,4,0,0,0,0,4,9,3378,auto
43.66026095304196,-79.46926682296791,0,0,9,9,0,1,0,0,9,4,3379,auto
43.66026980098077,-79.35140767032428,0,1,3,3,0,1,0,1,8,14,3380,auto
43.660273274408034,-79.51858989037873,0,0,8,7,0,0,0,0,8,2,3381,auto
43.660280104727725,-79.41583812897682,0,2,32,30,1,1,1,0,42,11,3382,auto
43.66028210974613,-79.34358367865595,0,5,33,33,0,3,5,0,58,14,3383,auto
43.660294334912585,-79.46237041887464,0,8,29,28,2,3,0,1,69,4,3384,auto
43.66029506888384,-79.5520664938758,0,0,4,4,0,0,0,0,4,2,3385,auto
43.66029845852383,-79.47139902428115,0,1,13,13,0,0,0,0,18,4,3386,auto
43.660305478834616,-79.51710849086182,0,11,52,52,0,7,3,1,107,2,3387,auto
43.66031676704158,-79.47877322489924,0,0,10,10,0,0,0,0,10,4,3388,auto
43.66032543971217,-79.33078239594094,0,0,2,2,0,1,0,0,2,14,3389,auto
43.66032830272874,-79.40651053460377,0,1,8,8,0,0,0,0,13,11,3390,auto
43.66034459944829,-79.35907716289299,0,0,5,5,0,0,0,0,5,13,3391,auto
43.6603461086748,-79.50811069527968,0,0,6,6,0,0,0,0,6,3,3392,auto
43.66035980233451,-79.4011514364006,0,1,5,5,0,1,0,0,10,11,3393,auto
43.660362599466325,-79.36178286088128,1,5,36,35,0,5,0,4,81,13,3394,auto
43.66036425309031,-79.57619480905507,0,0,2,2,0,1,0,0,2,2,3395,auto
43.660380223519525,-79.45738261669742,0,1,5,5,0,1,0,0,10,4,3396,auto
43.66038931046001,-79.43290062304968,0,5,38,37,0,2,5,0,63,9,3397,auto
43.66040675685494,-79.48901971486339,0,2,17,16,0,1,0,1,27,4,3398,auto
43.66042129952505,-79.37333245280527,0,2,15,14,1,0,2,3,25,13,3399,auto
43.6604335995373,-79.3586883632415,0,0,3,2,1,0,1,0,3,13,3400,auto
43.66043659954038,-79.37586205112396,1,51,352,347,2,25,18,13,627,13,3401,auto
43.66044440130813,-79.39694623984828,0,4,36,32,1,0,3,2,56,11,3402,auto
43.66045029955401,-79.3647731586812,0,1,13,13,0,1,1,0,18,13,3403,auto
43.66046680157169,-79.35050747135584,0,2,21,21,0,2,0,1,31,14,3404,auto
43.66047710561445,-79.34710057501788,0,0,6,5,1,0,0,0,6,14,3405,auto
43.66048165074372,-79.46822292247792,0,6,19,17,1,2,3,1,49,4,3406,auto
43.66048992235097,-79.50356479875117,0,0,1,1,0,0,0,0,1,3,3407,auto
43.66049201452508,-79.59329252354792,0,0,3,3,0,0,0,0,3,2,3408,manual
43.66050051040639,-79.43240612325155,0,8,38,38,0,4,2,3,78,9,3409,auto
43.660500838896006,-79.5315764897891,0,0,1,1,0,0,0,0,1,2,3410,auto
43.66051929962306,-79.38741254481114,0,27,90,88,0,6,17,5,225,11,3411,auto
43.6605248046894,-79.41465352984807,0,10,33,32,0,2,8,2,83,11,3412,auto
43.66052751195524,-79.34249798006343,0,11,102,100,1,6,1,2,157,14,3413,auto
43.66052930168655,-79.35053157137335,0,0,3,3,0,0,0,0,3,14,3414,auto
43.66054381982909,-79.45291981720202,0,0,14,14,0,0,1,0,14,9,3415,auto
43.66054764426484,-79.32904119855883,0,9,149,149,0,4,1,3,194,14,3416,auto
43.66055320290581,-79.4053112350785,0,1,13,13,0,0,0,1,18,11,3417,auto
43.66055626661958,-79.47766672517055,0,3,11,11,0,2,1,1,26,4,3418,auto
43.66055699977979,-79.35788616403731,0,2,12,12,0,1,2,0,22,13,3419,auto
43.66055892453254,-79.33726348726137,0,3,8,6,0,1,0,0,23,14,3420,auto
43.66056979967357,-79.38208704701839,0,3,41,40,0,2,2,2,56,13,3421,auto
43.66057995504212,-79.32427830488766,0,1,6,6,0,0,0,1,11,14,3422,auto
43.6606119998313,-79.35790986405026,0,0,6,6,0,0,0,0,6,13,3423,auto
43.660615095402754,-79.51236199312564,0,0,4,4,0,0,0,0,4,2,3424,auto
43.66062912948763,-79.53528969031645,0,0,1,1,0,0,0,0,1,2,3425,auto
43.66064361446342,-79.44360941956494,0,8,31,31,0,0,2,2,71,9,3426,auto
43.66064369974745,-79.39121294358581,0,1,9,9,0,1,0,0,14,11,3427,auto
43.66065979976355,-79.36047146203454,0,25,90,85,1,8,9,9,215,13,3428,auto
43.66066041031945,-79.43166572355167,0,8,54,53,0,4,7,0,94,9,3429,auto
43.66066140213299,-79.51038459415318,0,15,114,114,1,9,0,2,189,2,3430,auto
43.66066199976578,-79.38664664511397,0,8,38,36,0,3,5,1,78,11,3431,auto
43.66066399976775,-79.37484595187715,0,6,24,24,0,3,3,0,54,13,3432,auto
43.66067089977467,-79.37885704920541,0,9,52,52,0,4,5,1,97,13,3433,auto
43.66068409425877,-79.5874608246621,0,0,1,1,0,0,0,0,1,2,3434,auto
43.66068510115833,-79.35347526853354,0,0,27,26,0,0,0,1,27,14,3435,auto
43.66068869979243,-79.3747326519609,0,3,8,8,0,1,3,0,23,13,3436,auto
43.66069319979696,-79.36651635745403,0,11,49,49,0,2,1,4,104,13,3437,auto
43.66071189981568,-79.37201355378139,0,2,11,10,0,0,1,1,21,13,3438,auto
43.660739520032514,-79.5390587906139,0,1,5,5,0,0,0,0,10,2,3439,auto
43.66075022158991,-79.45422441728623,0,6,93,91,1,3,1,1,123,4,3440,auto
43.66075970465148,-79.41341953074901,0,10,36,36,0,5,3,1,86,11,3441,auto
43.66076747035554,-79.58084991923715,0,4,42,42,0,2,2,1,62,2,3442,auto
43.66076960090465,-79.39476024141399,0,1,7,7,0,0,1,0,12,11,3443,auto
43.66077089987461,-79.36329055994513,0,0,10,10,0,0,0,0,10,13,3444,auto
43.66077606189481,-79.48600171889225,0,0,9,9,0,1,0,0,9,4,3445,auto
43.66078451025645,-79.43110442378013,0,7,57,55,1,4,9,0,92,9,3446,auto
43.66078810034208,-79.35680286527466,0,5,19,19,0,0,0,2,44,13,3447,auto
43.6607885150164,-79.34125058182407,0,4,27,26,2,1,0,2,47,14,3448,auto
43.6607943030815,-79.40412483555427,0,1,7,7,0,0,0,1,12,11,3449,auto
43.66080489552921,-79.51249489305715,0,0,5,5,0,0,0,0,5,2,3450,auto
43.66081013946223,-79.49734180466626,0,0,1,1,0,0,0,0,1,4,3451,auto
43.66081139991516,-79.3858482454299,1,42,285,276,3,20,15,14,515,11,3452,auto
43.66081270351439,-79.34919677297664,0,0,12,12,0,0,0,0,12,14,3453,auto
43.66082094290089,-79.53047478934042,0,2,6,6,0,2,0,0,16,2,3454,auto
43.66082636622437,-79.47654492544737,0,0,14,14,0,0,0,0,14,4,3455,auto
43.66082661652276,-79.5059003971379,0,1,3,3,0,0,0,1,8,3,3456,auto
43.66083074759364,-79.46662322191406,0,0,10,10,0,1,0,0,10,4,3457,auto
43.660854721886494,-79.53853339051054,0,1,3,3,0,0,0,0,8,2,3458,auto
43.66085847984846,-79.51733439060214,0,0,18,18,0,1,0,0,18,2,3459,auto
43.66086431427311,-79.44262391996698,0,1,7,7,0,0,0,1,12,9,3460,auto
43.66087327256067,-79.519864189754,0,2,72,71,0,0,0,2,82,2,3461,auto
43.66087367627631,-79.51858269018102,0,2,17,17,0,1,0,0,27,2,3462,auto
43.66088081650591,-79.34078918258007,0,1,15,15,0,1,0,0,20,14,3463,auto
43.66089780244781,-79.39900523862677,0,1,9,9,0,0,0,0,14,11,3464,auto
43.66089860000237,-79.39039554394323,0,0,5,4,0,0,0,0,5,11,3465,auto
43.6609228031299,-79.40314623592332,0,0,6,6,0,0,0,0,6,11,3466,auto
43.66092770003143,-79.35930126309168,0,2,11,11,0,0,3,1,21,13,3467,auto
43.66094031017941,-79.43040582406496,1,7,37,35,3,5,4,1,92,9,3468,auto
43.66094740005114,-79.37354045284195,0,9,33,33,0,4,7,1,78,13,3469,auto
43.660949425611264,-79.45752921738855,0,0,5,5,0,0,0,0,5,4,3470,auto
43.66095284265833,-79.33027629745229,0,2,13,13,0,0,0,0,23,14,3471,auto
43.66098154617865,-79.46593712168031,0,0,1,1,0,0,0,0,1,4,3472,auto
43.66098713917072,-79.49762670442718,0,0,1,1,0,0,0,0,1,4,3473,auto
43.660991900095645,-79.37737255030207,0,0,18,17,0,0,0,0,18,13,3474,auto
43.66101310466416,-79.41220983164,0,4,30,30,0,0,5,0,50,11,3475,auto
43.66102413104349,-79.4600070184084,0,1,5,5,0,0,0,1,10,4,3476,auto
43.66104401831188,-79.45054431756381,0,2,32,32,0,0,1,1,42,9,3477,auto
43.661047800151536,-79.36500175874838,0,2,19,18,0,1,1,1,29,13,3478,auto
43.66105961891648,-79.3400772837919,0,40,209,205,1,16,7,7,409,14,3479,auto
43.66106701405062,-79.44163892036285,0,0,16,16,0,0,0,0,16,9,3480,auto
43.661077597182405,-79.54631319281059,0,2,2,2,0,0,0,0,12,2,3481,auto
43.66108610126248,-79.39488424143687,0,0,1,1,0,0,0,0,1,11,3482,auto
43.66109190323363,-79.40236043624165,0,2,5,5,0,0,1,1,15,11,3483,auto
43.661114765882665,-79.47521062583037,0,1,27,26,0,0,0,0,32,4,3484,auto
43.66113610023989,-79.38822904474456,0,0,8,8,0,0,0,0,8,11,3485,auto
43.66114174682781,-79.57284020479217,0,0,3,3,0,0,0,0,3,2,3486,auto
43.66114991709799,-79.34090488269135,0,0,3,3,0,0,0,0,3,14,3487,auto
43.66115701005856,-79.42939312447476,0,27,231,226,3,13,14,5,366,9,3488,auto
43.66116774438012,-79.46505182138203,0,1,8,8,0,0,1,0,13,4,3489,auto
43.66117620834079,-79.34641037633361,0,1,11,11,0,0,0,0,16,14,3490,auto
43.661179313688365,-79.34274048042346,0,0,9,9,0,0,0,0,9,14,3491,auto
43.661183548574655,-79.49330380929982,0,1,7,7,0,1,1,0,12,4,3492,auto
43.66119450036317,-79.35814366420477,0,33,173,169,5,16,9,8,338,13,3493,auto
43.66121110031487,-79.3876831449515,0,1,20,18,0,2,0,0,25,11,3494,auto
43.66122480032856,-79.37221935381517,0,36,113,112,0,13,19,4,293,13,3495,auto
43.66125060035437,-79.37910194923538,0,6,20,19,0,2,3,1,50,13,3496,auto
43.661261804688,-79.41096533255251,0,3,18,18,0,0,1,1,33,11,3497,auto
43.66126765988882,-79.47183332451259,0,2,17,16,0,1,0,3,27,4,3498,auto
43.66126833877045,-79.49808100406212,0,0,1,1,0,0,0,0,1,4,3499,auto
43.66128941776675,-79.44938461785517,0,9,32,32,0,3,5,3,77,9,3500,auto
43.66130190064104,-79.35767156474851,0,2,10,10,0,1,1,0,20,13,3501,auto
43.66130959381516,-79.58707412701114,0,0,3,3,0,0,0,0,3,2,3502,auto
43.66131820335412,-79.40129433767243,0,13,41,41,0,8,4,1,106,11,3503,auto
43.661322157570986,-79.525599988021,0,0,2,2,0,0,0,0,2,2,3504,auto
43.66133072279091,-79.33890408578506,0,3,19,19,0,1,3,0,34,14,3505,auto
43.66135622312767,-79.33880408595881,0,4,22,21,0,0,1,0,42,14,3506,auto
43.66135741024065,-79.50857869530942,0,1,23,23,0,0,0,1,28,3,3507,auto
43.66135962230423,-79.45353021777781,0,0,5,5,0,0,0,0,5,9,3508,auto
43.66136943586309,-79.56801029528555,0,0,5,5,0,0,0,0,5,2,3509,auto
43.66137000047371,-79.3635329600347,0,0,6,6,0,0,0,0,6,13,3510,auto
43.66137010047386,-79.38309224661504,1,44,369,366,2,19,15,16,609,13,3511,auto
43.6613838807261,-79.5175819903445,1,5,47,47,1,3,0,3,92,2,3512,auto
43.661392528100826,-79.45833641796546,0,1,8,7,1,1,0,0,13,4,3513,auto
43.66139820800839,-79.54391179166865,0,0,4,4,0,0,1,0,4,2,3514,auto
43.661405942399554,-79.46401632107246,0,0,4,4,0,0,0,0,4,4,3515,auto
43.66144143854704,-79.49836950383796,0,0,1,1,0,0,0,0,1,4,3516,auto
43.66144725106274,-79.49213141060575,0,1,7,7,0,0,1,0,12,4,3517,auto
43.66144760993278,-79.42814402498794,0,12,59,57,3,1,9,2,119,9,3518,auto
43.6614764099276,-79.4280419250316,0,1,12,12,0,1,1,0,17,9,3519,auto
43.66147863184607,-79.53558568985379,0,0,6,5,0,0,0,0,6,2,3520,auto
43.66149091266752,-79.34407347922044,0,0,4,3,1,1,0,0,4,14,3521,auto
43.66149902436778,-79.45495751794937,0,5,11,10,0,0,1,0,36,4,3522,auto
43.66150131759666,-79.44841181825007,0,0,3,3,0,0,0,0,3,9,3523,auto
43.6615215047562,-79.40974753345093,0,64,268,261,4,33,19,12,588,11,3524,auto
43.6615249836041,-79.58407082655299,0,1,4,4,0,1,0,0,9,2,3525,auto
43.66155171791569,-79.34110558281198,0,0,7,7,0,0,0,0,7,14,3526,auto
43.66156084618335,-79.32947089933683,0,21,156,156,0,15,2,2,261,14,3527,auto
43.66156141757472,-79.44819941834089,0,1,12,12,0,0,0,0,17,9,3528,auto
43.66156270066645,-79.37761765032892,0,0,2,2,0,0,0,0,2,13,3529,auto
43.66156310066686,-79.37068475495097,0,6,35,34,0,2,5,1,65,13,3530,auto
43.66156590066963,-79.38609284559989,0,21,198,192,1,11,7,3,303,13,3531,auto
43.66156786646286,-79.57885761799085,0,2,3,3,0,1,1,0,13,2,3532,auto
43.661576254974,-79.52689148819327,0,0,3,3,0,0,0,0,3,2,3533,auto
43.66157973520835,-79.5001519020404,0,0,5,5,0,0,0,0,5,4,3534,auto
43.661592226703455,-79.3376937878468,0,17,81,80,1,9,6,5,166,14,3535,auto
43.661634040350535,-79.46293312074545,0,15,84,84,1,10,1,3,159,4,3536,auto
43.66164379583837,-79.54765139335028,0,0,3,3,0,0,0,0,3,2,3537,auto
43.66165093404321,-79.56684759366559,0,0,2,2,0,0,0,0,2,2,3538,auto
43.66165158082941,-79.55154549443833,0,0,2,2,0,0,0,0,2,2,3539,auto
43.66165640165877,-79.35607776657861,0,15,76,73,3,6,0,1,151,13,3540,auto
43.661688511161024,-79.5919949302999,0,0,3,3,0,0,0,0,3,2,3541,manual
43.66169762251023,-79.50469319848011,0,3,5,5,0,2,1,0,20,3,3542,auto
43.66170522243628,-79.53974959028436,0,0,2,2,0,0,0,0,2,2,3543,auto
43.66170616417306,-79.52370088819744,0,0,1,1,0,0,0,0,1,2,3544,auto
43.66170781742207,-79.44747891862986,0,0,8,7,0,0,0,0,8,9,3545,auto
43.66171376000259,-79.48640721774346,0,0,3,3,0,0,0,0,3,4,3546,auto
43.66171925314691,-79.49090911206468,0,0,1,1,0,0,0,0,1,4,3547,auto
43.66172530338552,-79.3993358386822,0,2,11,10,0,0,1,0,21,11,3548,auto
43.66172880978288,-79.42685062551287,0,14,79,78,0,6,7,5,149,9,3549,auto
43.66173164488319,-79.53086978891544,0,2,9,9,0,1,0,1,19,2,3550,auto
43.66173490083865,-79.38988404439245,0,6,39,38,0,4,2,1,69,11,3551,auto
43.66173821671161,-79.50675839684169,0,0,7,7,0,0,0,0,7,3,3552,auto
43.66175011511439,-79.34298528069147,0,1,10,10,1,0,2,0,15,14,3553,auto
43.66177080087453,-79.36971485566677,0,3,28,28,0,2,0,1,43,13,3554,auto
43.66177134260549,-79.49660650588096,0,0,2,2,0,0,0,0,2,4,3555,auto
43.66178340485427,-79.40853823434446,0,6,21,20,1,3,2,0,51,11,3556,auto
43.66179826287021,-79.47380422510093,0,4,14,14,0,1,1,1,34,4,3557,auto
43.66181374445649,-79.57081740264707,0,0,1,1,0,0,0,0,1,2,3558,auto
43.66182376364244,-79.57771061667039,0,1,3,3,0,0,0,0,8,2,3559,auto
43.6618562009599,-79.35843216437652,0,2,15,14,0,0,2,0,25,13,3560,auto
43.66186791998369,-79.45088281792293,0,0,7,7,0,0,0,0,7,9,3561,auto
43.661875500979264,-79.37935794927299,0,55,331,327,4,19,26,17,606,13,3562,auto
43.66189883816697,-79.46171512041138,0,0,5,5,0,0,0,0,5,4,3563,auto
43.66190523119339,-79.33630849025441,0,4,20,19,0,0,1,1,40,14,3564,auto
43.66191650293259,-79.35388236894738,1,27,125,123,1,15,6,1,280,14,3565,auto
43.6619167049249,-79.40786523468165,0,1,3,3,0,0,1,0,8,11,3566,auto
43.66192100102472,-79.36098666235011,0,0,6,6,0,0,0,0,6,13,3567,auto
43.66192391603014,-79.5071878965673,0,3,16,15,0,1,3,0,31,3,3568,auto
43.66192571687885,-79.34221278174124,0,0,2,2,0,0,0,0,2,14,3569,auto
43.6619259069148,-79.41765522864367,0,1,4,4,0,0,1,0,9,11,3570,auto
43.66192770605944,-79.41388483082818,0,0,7,7,0,0,0,0,7,11,3571,auto
43.661943101046816,-79.36702815751535,0,17,103,100,0,7,7,7,188,13,3572,auto
